TILENAME,RA_CENT,DEC_CENT
DES1630-2332,247.50503500,-23.54170400
DES0813-1124,123.28547900,-11.40559300
DES1546-2915,236.56707400,-29.25281500
DES1006+2917,151.54757300,29.28607400
DES1150-2041,177.50135900,-20.68614800
DES1308+1626,197.09135300,16.43607400
DES0946-1749,146.72219300,-17.83059300
DES1520+0709,230.13778200,7.15551900
DES1513-4040,228.44824000,-40.67503700
DES1437-2249,219.40048600,-22.82781500
DES1654+0917,253.54734700,9.29718500
DES0816+1500,124.16561400,15.00829600
DES1006-1207,151.57276000,-12.11948100
DES1137-2915,174.38108300,-29.25281500
DES1509-0250,227.35281600,-2.83892600
DES1205-2041,181.31678500,-20.68614800
DES1149-0958,177.39655500,-9.97781500
DES0758+2708,119.57361000,27.14440700
DES1104+1417,166.21380900,14.29440700
DES1216-1541,184.16984000,-15.68892600
DES1408-2541,212.05663600,-25.68337000
DES1347-3457,206.82295200,-34.96392600
DES1623+1543,245.76965800,15.72218500
DES1140-4914,175.24416900,-49.24170400
DES1517-3123,229.45858300,-31.39448100
DES1238-1250,189.56697100,-12.83337000
DES1049-2415,162.43164300,-24.25559300
DES1334+2000,203.69801000,20.00551900
DES1620+0752,245.06953800,7.86940700
DES1554+1209,238.50259400,12.15274100
DES1048-2623,162.06638500,-26.39725900
DES1250-2749,192.68441000,-27.82503700
DES1231-0833,187.88271900,-8.55003700
DES1140-4706,175.08381600,-47.10003700
DES0929+2208,142.37325800,22.14718500
DES1449+1000,222.36890600,10.01107400
DES1353-4748,208.40482800,-47.81392600
DES1358-4457,209.58657400,-44.95837000
DES1359-4249,209.88599500,-42.81670400
DES0925+0917,141.42163500,9.29718500
DES1249-2541,192.25286300,-25.68337000
DES1149+0252,177.32680300,2.87218500
DES1557-3540,239.29134700,-35.67781500
DES1615-3249,243.75935000,-32.82225900
DES0858-1749,134.72363500,-17.83059300
DES1300+2043,195.11390000,20.71940700
DES1143+1417,175.79087300,14.29440700
DES1332-3040,203.03737200,-30.68059300
DES1041-0333,160.33542600,-3.55281500
DES1505+0543,226.38245300,5.72774100
DES1601-2332,240.49673300,-23.54170400
DES0901-1624,135.27633100,-16.40281500
DES1008+0209,152.17941100,2.15829600
DES1203+2834,180.81385800,28.57218500
DES1527+0917,231.84559600,9.29718500
DES0858-2206,134.61372500,-22.11392600
DES1016+1709,154.07468500,17.14996300
DES1317+2500,199.36228300,25.00274100
DES1351+1834,207.96882000,18.57774100
DES0835+2543,128.94068200,25.71663000
DES0836-0124,129.23167300,-1.41114800
DES1356+1500,209.16222600,15.00829600
DES1038-1832,159.72049000,-18.54448100
DES0932-3415,143.00513000,-34.25003700
DES0758+0752,119.67195400,7.86940700
DES0908-0124,137.08683300,-1.41114800
DES0951-0458,147.89328000,-4.98059300
DES1354+1000,208.59530100,10.01107400
DES1434+0209,218.61821100,2.15829600
DES1506-2415,226.63857800,-24.25559300
DES1353-1458,208.37741400,-14.97503700
DES1136+1252,174.22562200,12.86663000
DES1225+1543,186.43878500,15.72218500
DES1241+1000,190.47213700,10.01107400
DES1631+0418,247.89542600,4.29996300
DES1000+1543,150.09862500,15.72218500
DES1341+1626,205.27869900,16.43607400
DES0902-2706,135.55284700,-27.11114800
DES1041-2915,160.47105900,-29.25281500
DES1249-2915,192.38229100,-29.25281500
DES1307-4540,196.97486200,-45.67225900
DES0757+1000,119.42933200,10.01107400
DES0825-1749,126.47462600,-17.83059300
DES1139-0041,174.87483300,-0.69725900
DES1256+0001,194.13060400,0.01663000
DES1556+1209,239.23284800,12.15274100
DES0743+2334,115.95566700,23.57496300
DES1339+0418,204.94118300,4.29996300
DES1436-0041,219.13922200,-0.69725900
DES1534-0416,233.56346400,-4.26670400
DES1230-1707,187.64565400,-17.11670400
DES1527-0624,231.80452800,-6.40837000
DES1545-2041,236.25892200,-20.68614800
DES1212-0333,183.22385900,-3.55281500
DES1324-1832,201.13472000,-18.54448100
DES1535-2124,233.96886200,-21.40003700
DES0856+0043,134.18174300,0.73051900
DES1246+0752,191.73953100,7.86940700
DES1356-1041,209.23298300,-10.69170400
DES1124+1834,171.06529800,18.57774100
DES1240-0458,190.17236100,-4.98059300
DES1321-1832,200.38173400,-18.54448100
DES1057+0626,164.29337200,6.44163000
DES1405-1041,211.41248600,-10.69170400
DES0750+2208,117.70904400,22.14718500
DES0834-1332,128.68707900,-13.54725900
DES1635-2249,248.83360800,-22.82781500
DES1023+2126,155.81510600,21.43329600
DES1121-0541,170.40485400,-5.69448100
DES0929-0541,142.42511300,-5.69448100
DES1047-2332,161.84801100,-23.54170400
DES1146+1043,176.56920800,10.72496300
DES1025-2706,156.40511200,-27.11114800
DES1029-2541,157.39822300,-25.68337000
DES1356-4914,209.14151100,-49.24170400
DES0915+1043,138.78699500,10.72496300
DES0921+1917,140.39508200,19.29163000
DES1301-2458,195.34773100,-24.96948100
DES0927+2751,141.89913400,27.85829600
DES1307-2332,196.88952100,-23.54170400
DES1557+1917,239.47813800,19.29163000
DES1603-1250,240.81946500,-12.83337000
DES1516-0041,229.13440600,-0.69725900
DES1403-3206,210.82271000,-32.10837000
DES1507-4414,226.91616600,-44.24448100
DES1052+1709,163.03998400,17.14996300
DES1511-2832,227.86219200,-28.53892600
DES0804+2251,121.08239600,22.86107400
DES1319-1749,199.96579500,-17.83059300
DES0740+2126,115.16797700,21.43329600
DES0859+1126,134.96366500,11.43885200
DES1634-1124,248.54805300,-11.40559300
DES1029+1751,157.26630800,17.86385200
DES1642-1332,250.58415400,-13.54725900
DES1624-3040,246.20146800,-30.68059300
DES1619+0126,244.92154100,1.44440700
DES1406-2124,211.73305500,-21.40003700
DES1345-1832,206.40562200,-18.54448100
DES1050-0541,162.51313200,-5.69448100
DES1323+2208,200.95076500,22.14718500
DES1145+1252,176.42244900,12.86663000
DES1200+1834,180.10289500,18.57774100
DES0934-1707,143.57417100,-17.11670400
DES1051+1043,162.76416900,10.72496300
DES1023+2625,155.76004200,26.43051900
DES1316+0543,199.11855500,5.72774100
DES1449-1041,222.31000200,-10.69170400
DES1428+0709,217.18691500,7.15551900
DES1536+0917,234.01577100,9.29718500
DES1437+1126,219.45300500,11.43885200
DES0854+0126,133.51947400,1.44440700
DES0754+0709,118.61643400,7.15551900
DES1111-0624,167.86892800,-6.40837000
DES1152-1541,178.23772300,-15.68892600
DES1008-1458,152.21449100,-14.97503700
DES0917+2917,139.27002000,29.28607400
DES1527+0500,231.75096000,5.01385200
DES1348-1707,207.06698600,-17.11670400
DES0940-2124,145.02563300,-21.40003700
DES1244-1415,191.22061800,-14.26114800
DES0840-1707,130.12863400,-17.11670400
DES1018-2041,154.60880200,-20.68614800
DES1234+0126,188.50639200,1.44440700
DES1113+1917,168.38037300,19.29163000
DES1121-0333,170.34911500,-3.55281500
DES1610-0041,242.69930000,-0.69725900
DES1316+1252,199.12299500,12.86663000
DES1408-0124,212.06790600,-1.41114800
DES0814-0458,123.52906400,-4.98059300
DES1245-2458,191.41026400,-24.96948100
DES0827+2500,126.89323500,25.00274100
DES1523+2126,230.97394800,21.43329600
DES1216-0416,184.16823600,-4.26670400
DES1335-0333,203.96650100,-3.55281500
DES1223-2041,185.89529600,-20.68614800
DES1226+2917,186.74322700,29.28607400
DES1403-0207,210.75342400,-2.12503700
DES1432-0250,218.06085700,-2.83892600
DES1400-0458,210.23700900,-4.98059300
DES1651-0833,252.85478600,-8.55003700
DES0817+1252,124.43087700,12.86663000
DES0847+1751,131.76459500,17.86385200
DES1315-0750,198.92350600,-7.83614800
DES1339-1041,204.87397600,-10.69170400
DES1101+2708,165.30182000,27.14440700
DES1207-1541,181.94529600,-15.68892600
DES1338-2249,204.68392500,-22.82781500
DES0712+2917,108.16688400,29.28607400
DES1200+1417,180.21105700,14.29440700
DES1218+0335,184.66417200,3.58607400
DES1501-1458,225.37408800,-14.97503700
DES1542-1915,235.63110300,-19.25837000
DES1519-1749,229.96219000,-17.83059300
DES1637-1749,249.45984700,-17.83059300
DES0658+2208,104.60618100,22.14718500
DES0928+2625,142.20732700,26.43051900
DES1133+0709,173.29786900,7.15551900
DES1237+0835,189.35058600,8.58329600
DES0955-3332,148.81267700,-33.53614800
DES1354-4040,208.68123700,-40.67503700
DES1519-4123,229.96251800,-41.38892600
DES1016-2623,154.09650300,-26.39725900
DES1012-1124,153.14458100,-11.40559300
DES1641+0500,250.38336700,5.01385200
DES1048-2541,162.15112800,-25.68337000
DES1652-1958,253.00902000,-19.97225900
DES1700+1334,255.03779600,13.58051900
DES0807+2417,121.76928700,24.28885200
DES0959+2417,149.96509400,24.28885200
DES1325+0418,201.36166200,4.29996300
DES1351+0917,207.97367000,9.29718500
DES1406+0252,211.63657000,2.87218500
DES1510-3332,227.60667800,-33.53614800
DES1254-0207,193.60830000,-2.12503700
DES1539-3540,234.89715600,-35.67781500
DES1616-3623,244.01784100,-36.39170400
DES0819+2543,124.97881900,25.71663000
DES0731+0709,112.86049300,7.15551900
DES1046+0917,161.67660200,9.29718500
DES1109-1832,167.25035000,-18.54448100
DES0906+0709,136.60374800,7.15551900
DES0920+2208,140.06098800,22.14718500
DES1532+1334,233.00511200,13.58051900
DES1614+2751,243.64036400,27.85829600
DES0844+0752,131.20276700,7.86940700
DES1425+1417,216.30922300,14.29440700
DES1451-2458,222.91000400,-24.96948100
DES0910-0041,137.74986300,-0.69725900
DES1040+0209,160.03776300,2.15829600
DES1006-0707,151.69584400,-7.12225900
DES1131-4706,172.98636600,-47.10003700
DES1728-0833,262.23964000,-8.55003700
DES0948-1458,147.04159000,-14.97503700
DES1229+0500,187.31983500,5.01385200
DES1324+2126,201.06379700,21.43329600
DES1145-2458,176.44788700,-24.96948100
DES1053-1541,163.40743100,-15.68892600
DES1554-2041,238.54817700,-20.68614800
DES1531-0707,232.99258000,-7.12225900
DES1551+0126,237.78038200,1.44440700
DES0756-0416,119.02380500,-4.26670400
DES1047+1252,161.77693600,12.86663000
DES0915-1458,138.91274600,-14.97503700
DES1223-3249,185.99285700,-32.82225900
DES1646+0709,251.72255900,7.15551900
DES0916-2958,139.14197800,-29.96670400
DES1059-3249,164.75517500,-32.82225900
DES1457+0709,224.38184100,7.15551900
DES1003-3415,150.77803000,-34.25003700
DES1026-4123,156.69330300,-41.38892600
DES1054-2749,163.62441800,-27.82503700
DES1027-3832,156.84288100,-38.53337000
DES1230-4706,187.66851400,-47.10003700
DES1246-2706,191.69356100,-27.11114800
DES1029-0541,157.49112800,-5.69448100
DES1051-0624,162.84028500,-6.40837000
DES1407+0001,211.97782700,0.01663000
DES1251-1832,192.85187400,-18.54448100
DES1212-4414,183.06853300,-44.24448100
DES1222-3332,185.64030800,-33.53614800
DES1318-4831,199.58248300,-48.52781500
DES1322-4831,200.66044600,-48.52781500
DES1337-4123,204.27071500,-41.38892600
DES0944+0418,146.23704900,4.29996300
DES1335+0752,203.99101900,7.86940700
DES1608+1543,242.06147900,15.72218500
DES0653+2500,103.26202400,25.00274100
DES1451-4040,222.80052400,-40.67503700
DES0858+1626,134.56979500,16.43607400
DES1152-0250,178.03395600,-2.83892600
DES1521-2832,230.30007900,-28.53892600
DES1556-3706,239.03708100,-37.10559300
DES1141-3206,175.42512600,-32.10837000
DES1420-3123,215.24104300,-31.39448100
DES0813+1709,123.44324600,17.14996300
DES1103-0915,165.99309000,-9.26392600
DES1250+1252,192.53251400,12.86663000
DES0945-1541,146.35259500,-15.68892600
DES0706+2126,106.73178000,21.43329600
DES0948+0209,147.17864100,2.15829600
DES1215-1707,183.91078300,-17.11670400
DES1333+2208,203.26303500,22.14718500
DES0809+0252,122.28821700,2.87218500
DES1319-1041,199.78846800,-10.69170400
DES1159+2334,179.82528500,23.57496300
DES1511-0416,227.83648100,-4.26670400
DES1151-2206,177.76588800,-22.11392600
DES0937-1707,144.32114500,-17.11670400
DES1201-0541,180.44886400,-5.69448100
DES1047+1417,161.79362500,14.29440700
DES1251+1500,192.90200400,15.00829600
DES1634+0418,248.61133000,4.29996300
DES1229-1041,187.43795000,-10.69170400
DES1342-2124,205.59903900,-21.40003700
DES1548-1915,237.14351300,-19.25837000
DES0802+1417,120.53857800,14.29440700
DES1017+2543,154.29661000,25.71663000
DES1604+1000,241.21699700,10.01107400
DES1352-0624,208.09806900,-6.40837000
DES0846-1250,131.72487000,-12.83337000
DES1009+1626,152.43309700,16.43607400
DES1430+0752,217.68385900,7.86940700
DES1530+2208,232.55178900,22.14718500
DES1541+0917,235.46255500,9.29718500
DES1239-0416,189.89521900,-4.26670400
DES0852+1334,133.12361100,13.58051900
DES1557+2834,239.34167100,28.57218500
DES1330-1207,202.68415100,-12.11948100
DES1504-1624,226.06588500,-16.40281500
DES1053+0001,163.43338100,0.01663000
DES1145-0207,176.46317600,-2.12503700
DES0851+0043,132.75384900,0.73051900
DES1339+1000,204.97066800,10.01107400
DES1602-0541,240.71292200,-5.69448100
DES1621+2543,245.41947600,25.71663000
DES1520-1541,230.14374500,-15.68892600
DES1631-1207,247.95424000,-12.11948100
DES1700-1624,255.08877500,-16.40281500
DES1645+0917,251.37717200,9.29718500
DES0745-0041,116.33161000,-0.69725900
DES1048+0500,162.23774800,5.01385200
DES1052-1250,163.20854500,-12.83337000
DES0827+3000,126.85230800,29.99996300
DES1229+2834,187.31694800,28.57218500
DES1421-0624,215.28184500,-6.40837000
DES1234-2958,188.58505200,-29.96670400
DES1026+3000,156.52811200,29.99996300
DES1225-0833,186.43889500,-8.55003700
DES0939-0124,144.94199300,-1.41114800
DES1628+0209,247.19403900,2.15829600
DES1402+1043,210.71851700,10.72496300
DES1025-4249,156.35884300,-42.81670400
DES0813+0043,123.47253900,0.73051900
DES1047-2124,161.89417600,-21.40003700
DES1135+2208,173.97428100,22.14718500
DES1402-0707,210.68993600,-7.12225900
DES1424-1541,216.05496800,-15.68892600
DES1429-0833,217.48110500,-8.55003700
DES1457-2415,224.28954300,-24.25559300
DES1247-4706,191.86341400,-47.10003700
DES0857-1915,134.29958700,-19.25837000
DES0858+0335,134.59390800,3.58607400
DES0959+1000,149.87624800,10.01107400
DES1607-0624,241.86181300,-6.40837000
DES1655-1415,253.83061600,-14.26114800
DES0801-0624,120.45601100,-6.40837000
DES1042+0126,160.65587500,1.44440700
DES1123-0458,170.82430700,-4.98059300
DES1315-4206,198.84547500,-42.10281500
DES1336-4249,204.04666900,-42.81670400
DES1133-1832,173.27423800,-18.54448100
DES1035-3623,158.88116100,-36.39170400
DES1121-3623,170.41008600,-36.39170400
DES1143-2832,175.85393800,-28.53892600
DES1245+1417,191.26151600,14.29440700
DES1322+0126,200.64636000,1.44440700
DES1548-3415,237.14359300,-34.25003700
DES1012+3000,153.23080100,29.99996300
DES1124-2332,171.19241300,-23.54170400
DES1228-4040,187.03166200,-40.67503700
DES1240-4206,190.18578400,-42.10281500
DES1309-4831,197.42655500,-48.52781500
DES0702+2751,105.56298000,27.85829600
DES0813-0416,123.31904200,-4.26670400
DES1727-0624,261.97638400,-6.40837000
DES0857-0707,134.42928100,-7.12225900
DES1506-4457,226.73716000,-44.95837000
DES0823+1000,125.95367100,10.01107400
DES0856+0752,134.08547000,7.86940700
DES0935+2208,143.91477100,22.14718500
DES0935+0835,143.86615300,8.58329600
DES1045+2917,161.36961600,29.28607400
DES0756+1917,119.21702400,19.29163000
DES1021-2041,155.37188700,-20.68614800
DES1452-3749,223.16771000,-37.81948100
DES0910-0750,137.67098100,-7.83614800
DES1431-1624,217.87994100,-16.40281500
DES1548+2126,237.10936400,21.43329600
DES1327-2124,201.76527900,-21.40003700
DES0656+2500,104.04973100,25.00274100
DES1006+2834,151.54995200,28.57218500
DES0906-2124,136.59136100,-21.40003700
DES1251+2751,192.76974900,27.85829600
DES1316+0043,199.15091300,0.73051900
DES0703+2334,105.82999600,23.57496300
DES0943+0500,145.75523400,5.01385200
DES1156+0126,179.22288600,1.44440700
DES0913-2332,138.48700400,-23.54170400
DES1434-1458,218.72321600,-14.97503700
DES1335-2332,203.89782300,-23.54170400
DES1505-2332,226.48012900,-23.54170400
DES0902+0209,135.74830900,2.15829600
DES1718+1126,259.51260700,11.43885200
DES1633-0041,248.41083400,-0.69725900
DES1319+0543,199.83602600,5.72774100
DES0729+1543,112.27519300,15.72218500
DES1109+2334,167.36292000,23.57496300
DES0741+0335,115.28109200,3.58607400
DES1253-1624,193.32211100,-16.40281500
DES1654-1124,253.64594800,-11.40559300
DES0955+0709,148.83512100,7.15551900
DES1123+0626,170.75919300,6.44163000
DES1211+2417,182.86020100,24.28885200
DES0917+1126,139.33380300,11.43885200
DES1128+1500,172.20717700,15.00829600
DES0919-0624,139.85220400,-6.40837000
DES1015-3914,153.75476700,-39.24725900
DES1051-3540,162.83242200,-35.67781500
DES1210-4540,182.67179200,-45.67225900
DES0925+0126,141.37474800,1.44440700
DES1247+1043,191.82741000,10.72496300
DES1318+2625,199.60706200,26.43051900
DES1409-4914,212.42189900,-49.24170400
DES1023-1415,155.86438400,-14.26114800
DES1230-0041,187.72578500,-0.69725900
DES1627-1915,246.97418300,-19.25837000
DES0953+0752,148.49898500,7.86940700
DES1040+0252,160.17191900,2.87218500
DES1108+2417,167.19586400,24.28885200
DES1331+0418,202.79347000,4.29996300
DES1649+0252,252.37941900,2.87218500
DES1533-0124,233.49106900,-1.41114800
DES1723-0541,260.80094100,-5.69448100
DES1423+0209,215.76062800,2.15829600
DES1154-1250,178.58429300,-12.83337000
DES1625+0043,246.27141000,0.73051900
DES1414-0915,213.73240300,-9.26392600
DES0918+1500,139.68673400,15.00829600
DES0836+0418,129.05535200,4.29996300
DES1006+1252,151.52507600,12.86663000
DES1330-1041,202.69447300,-10.69170400
DES1414+0126,213.50044500,1.44440700
DES0945+1334,146.34322100,13.58051900
DES1014-1458,153.69246200,-14.97503700
DES1347-0333,206.82755500,-3.55281500
DES0808+1252,122.23405000,12.86663000
DES0936+1543,144.16553700,15.72218500
DES1340-0207,205.03838200,-2.12503700
DES1440-1749,220.21336200,-17.83059300
DES1409-4206,212.31610500,-42.10281500
DES0902+0500,135.72240000,5.01385200
DES0955-1749,148.97192300,-17.83059300
DES1336-1707,204.07908900,-17.11670400
DES1658+1209,254.56818300,12.15274100
DES1455-0250,223.77898600,-2.83892600
DES0919-2541,139.97090300,-25.68337000
DES1249+2208,192.47244200,22.14718500
DES1542-1250,235.69421500,-12.83337000
DES1145-2623,176.41217300,-26.39725900
DES1052-2206,163.12497600,-22.11392600
DES1140+2834,175.12365400,28.57218500
DES1220+1209,185.19404600,12.15274100
DES1403+1252,210.83940500,12.86663000
DES0658+2417,104.53851700,24.28885200
DES0855+1417,133.79912900,14.29440700
DES0906+0835,136.64640100,8.58329600
DES1010+2334,152.56386300,23.57496300
DES1348+1209,207.10166800,12.15274100
DES0937+1209,144.29981700,12.15274100
DES1340+0209,205.04469300,2.15829600
DES1433-0333,218.27177200,-3.55281500
DES0804-1124,121.10066700,-11.40559300
DES0828+0500,127.12282700,5.01385200
DES1422-0041,215.56951300,-0.69725900
DES1458-0458,224.56890100,-4.98059300
DES1502-0416,225.68886200,-4.26670400
DES0720+1834,110.06151500,18.57774100
DES1227+2500,186.75897100,25.00274100
DES1022-0124,155.65357500,-1.41114800
DES1517+0709,229.41828900,7.15551900
DES1502-0124,225.63590900,-1.41114800
DES1009+2417,152.31474400,24.28885200
DES1400+1709,210.10780500,17.14996300
DES0937+0917,144.31520200,9.29718500
DES1413-1624,213.41488100,-16.40281500
DES1503-1124,225.97165900,-11.40559300
DES1318-2041,199.63083000,-20.68614800
DES1452-1624,223.08917800,-16.40281500
DES1026-3706,156.68512700,-37.10559300
DES1026-3040,156.55296100,-30.68059300
DES0902+1126,135.69202100,11.43885200
DES1541+1417,235.46335300,14.29440700
DES1217-3415,184.46060000,-34.25003700
DES1525+0418,231.42963300,4.29996300
DES1105-4540,166.32542600,-45.67225900
DES1113-3123,168.40679200,-31.39448100
DES1133-1250,173.45904400,-12.83337000
DES1145-2541,176.40984500,-25.68337000
DES1511-1958,227.94318600,-19.97225900
DES0832+1000,128.12845100,10.01107400
DES1158-4249,179.71614500,-42.81670400
DES1202-2749,180.57608000,-27.82503700
DES0814+2708,123.58485700,27.14440700
DES1422-2332,215.57832600,-23.54170400
DES1456-1332,224.14864400,-13.54725900
DES1104-4331,166.08952000,-43.53059300
DES1231-4040,187.97294800,-40.67503700
DES1310-3332,197.63070000,-33.53614800
